price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,split
431000.00,4,2.5,1450,3600,1.5,0,0,3,7,1250,200,1902,0,98144,1680,3600,validation
260000.00,6,2,2220,8797,1,0,0,3,7,2220,0,1977,0,98002,1170,5123,validation
299500.00,3,2.5,2090,7163,2,0,0,3,8,2090,0,1989,0,98003,2320,8634,validation
460000.00,3,1.75,1550,4708,1,0,0,4,7,860,690,1949,0,98115,1880,5600,validation
237600.00,2,1,1370,11584,1,0,0,4,6,1370,0,1950,0,98198,1330,8012,validation
340000.00,3,2.75,1720,28000,1,0,0,4,7,1720,0,1958,0,98058,2000,41817,validation
2125000.00,3,2.5,5403,24069,2,1,4,4,12,5403,0,1976,0,98166,3980,104374,validation
622000.00,3,2.5,1950,7481,2,0,0,3,8,1950,0,1987,0,98027,1980,8479,validation
689800.00,3,2.75,2390,9313,1,0,0,5,8,1390,1000,1942,0,98133,2390,12712,validation
480000.00,3,2.5,2410,4656,2,0,0,3,7,2410,0,2009,0,98065,2410,4840,validation
605000.00,2,1.75,1760,5000,1,0,0,4,7,940,820,1927,0,98117,1530,5000,validation
335000.00,3,2.5,1700,6698,2,0,0,3,7,1700,0,1997,0,98038,2190,7346,validation
525000.00,5,1,1280,3876,1.5,0,0,3,7,1280,0,1923,0,98105,1420,3825,validation
438000.00,2,2.25,1950,29347,1,0,0,3,8,1350,600,1953,0,98133,2125,7751,validation
472000.00,6,2.5,4410,14034,1,0,2,4,9,2350,2060,1965,0,98003,2600,13988,validation
339000.00,4,2,2470,5080,1.5,0,0,3,6,1970,500,1948,1988,98106,1060,5080,validation
300000.00,4,2,2360,7440,1,0,0,3,7,1180,1180,1955,0,98178,1680,7800,validation
440000.00,3,1.75,2000,9900,1,0,2,4,8,1480,520,1957,0,98166,2310,10200,validation
887200.00,3,1,1400,5100,1.5,0,0,3,7,1400,0,1900,0,98103,1740,3060,validation
656000.00,2,2.5,2270,1763,3,0,0,3,7,1820,450,2009,0,98052,2180,1763,validation
235000.00,3,1,1270,7153,1,0,0,5,6,1270,0,1949,0,98055,1650,7153,validation
222500.00,3,1,990,10125,1,0,0,3,7,990,0,1972,0,98042,1360,10125,validation
335000.00,4,2.75,2190,9209,2,0,0,4,8,2190,0,1996,0,98092,2430,6687,validation
490000.00,4,2,1650,6480,2,0,0,5,7,1650,0,1947,0,98125,1650,6350,validation
626000.00,4,1.75,1350,9293,1,0,0,4,7,1350,0,1954,0,98004,1890,9293,validation
475000.00,3,1.75,1520,8100,1,0,0,5,6,760,760,1945,0,98117,1040,8100,validation
460000.00,5,3,2008,5050,1,0,0,3,7,1216,792,1992,0,98118,2040,5297,validation
443000.00,2,1,1130,5413,1,0,0,3,7,880,250,1939,0,98115,1250,5413,validation
432000.00,3,2,2190,13673,1,0,0,4,9,2190,0,1994,0,98042,2770,13804,validation
255000.00,3,1.75,1410,9315,1,0,0,5,7,1410,0,1960,0,98031,1630,8250,validation
205000.00,5,1.75,1730,5200,1,0,0,4,7,1050,680,1978,0,98042,1350,5200,validation
315000.00,3,2,1060,5750,1,0,0,3,7,1060,0,1981,0,98126,1080,5750,validation
960000.00,4,2.5,2820,5934,1,0,3,5,9,1770,1050,1952,0,98116,2230,6000,validation
600000.00,4,2.5,2710,35009,2,0,2,3,9,2710,0,1992,0,98045,2330,35040,validation
583000.00,4,2.5,2660,4000,2,0,0,3,8,2660,0,2001,0,98053,2330,4517,validation
190500.00,3,2,1390,10155,1,0,0,3,7,1130,260,1980,0,98003,1790,10155,validation
567035.00,3,2,2064,46173,2,0,0,5,7,2064,0,1903,0,98070,1640,21780,validation
