"","id","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","sqft_living15","sqft_lot15","split"
"1102",1102,429950,4,1,1760,7216,1,0,0,3,7,1090,670,1947,0,1180,3844,"validation"
"1103",1103,1038000,3,2.5,4570,10615,2,0,0,3,12,4570,0,1991,0,3860,11576,"validation"
"1104",1104,235000,2,1,830,9000,1,0,0,3,6,830,0,1939,0,1160,7680,"validation"
"1105",1105,255000,3,1.5,1060,9039,1,0,0,3,7,1060,0,1973,2013,1410,9515,"validation"
"1106",1106,359950,3,2,1790,7212,1,0,0,4,8,1790,0,1998,0,2330,7212,"validation"
"1107",1107,247800,3,2.5,1580,2170,2,0,0,3,7,1580,0,2003,0,1610,1917,"validation"
"1108",1108,276000,3,2.5,2495,4400,2,0,0,3,8,2495,0,2007,0,2434,4400,"validation"
"1109",1109,715000,4,2.5,1860,3840,1.5,0,0,3,7,1170,690,1928,2014,1400,3840,"validation"
"1110",1110,930000,3,3.25,2640,4080,2,0,0,3,9,1840,800,1912,2000,1990,4080,"validation"
"1111",1111,224000,2,1,1150,15000,1,0,0,3,6,1060,90,1930,2013,1350,15000,"validation"
"1112",1112,900000,3,2.5,2320,5000,2,0,0,3,8,1620,700,1907,1993,2160,5000,"validation"
"1113",1113,885000,4,2.75,2730,3560,1.5,0,0,3,8,1550,1180,1921,2007,1860,3560,"validation"
"1114",1114,2050000,5,3,3830,8480,2,0,1,5,9,2630,1200,1905,1994,3050,7556,"validation"
"1115",1115,470000,3,2,1800,12669,1,0,0,3,7,1800,0,1956,1990,1970,9775,"validation"
"1116",1116,562000,4,1.75,2060,4080,1.5,0,0,3,7,1460,600,1922,1996,1620,4080,"validation"
"1117",1117,360000,4,1.75,3730,16980,1,0,0,4,7,2150,1580,1974,0,1880,16963,"validation"
"1118",1118,850000,3,2.25,2870,8170,2,0,0,3,10,2250,620,1995,0,1310,8170,"validation"
"1119",1119,335000,4,2.5,2240,9701,2,0,0,3,9,2240,0,1989,0,2240,9410,"validation"
"1120",1120,665000,4,2.75,2420,7102,1,0,0,5,7,1670,750,1946,0,1620,7102,"validation"
"1121",1121,530000,3,3.25,1510,1125,3,0,0,3,8,1510,0,2006,0,1390,1174,"validation"
"1122",1122,479000,2,2.25,1330,1380,2,0,0,3,8,1060,270,2005,0,1580,4802,"validation"
"1123",1123,975000,3,2.5,2530,7000,2.5,0,4,3,9,2530,0,1915,1999,2380,7000,"validation"
"1124",1124,283000,3,1.75,1830,7600,2,0,0,3,7,1490,340,1947,0,1300,4000,"validation"
"1125",1125,477590,3,3.25,2260,7701,2,0,0,3,8,1760,500,2000,0,1880,7529,"validation"
"1126",1126,2408000,5,2.5,4600,23250,1.5,0,2,3,9,3600,1000,1918,2003,5500,20066,"validation"
"1127",1127,611000,2,1,1270,5100,1,0,0,3,7,1100,170,1900,0,1670,3900,"validation"
"1128",1128,920000,3,1.75,2480,4000,1,0,0,3,8,1240,1240,1948,2014,2450,4000,"validation"
"1129",1129,1637500,3,3.5,4660,21164,2,1,4,3,12,4660,0,1975,1990,3140,24274,"validation"
"1130",1130,299950,3,2.5,1570,2577,2,0,0,3,7,1570,0,2005,0,1970,2952,"validation"
"1131",1131,329000,4,2.5,1600,6765,1,0,0,3,7,830,770,1947,2011,1600,8942,"validation"
"1132",1132,400000,3,1.75,1830,9620,1,0,0,4,8,1830,0,1978,0,1990,8280,"validation"
"1133",1133,465000,3,2.5,2714,17936,2,0,0,3,9,2714,0,2005,0,2590,18386,"validation"
"1134",1134,850000,4,3.25,3090,6744,2,0,4,3,9,3090,0,1923,2015,2020,6656,"validation"
"1135",1135,2479000,5,3.75,6810,7500,2.5,0,0,3,13,6110,700,1922,0,2660,7500,"validation"
"1136",1136,550000,3,1.75,1570,6500,1,0,0,3,7,920,650,1948,0,1570,5750,"validation"
"1137",1137,425000,4,2.5,2440,5088,2,0,0,3,7,2440,0,2007,0,2440,5762,"validation"
"1138",1138,445000,4,1.75,2430,13211,1.5,0,0,4,7,2430,0,1909,1978,1330,10500,"validation"
"1139",1139,570000,4,3,1490,6766,1.5,0,1,5,7,1490,0,1915,0,1990,6526,"validation"
"1140",1140,540000,2,1,1120,7500,1,0,2,4,7,1120,0,1971,0,3040,16940,"validation"
"1141",1141,125000,3,1,920,7314,1,0,0,3,6,920,0,1960,0,1010,7420,"validation"
"1142",1142,670000,3,2.5,1680,2000,3,0,0,3,9,1680,0,1909,1998,1950,5000,"validation"
"1143",1143,400000,4,3,2240,7035,2,0,0,3,7,2240,0,1942,1993,1060,6300,"validation"
"1144",1144,800000,4,3.75,2690,4000,2,0,3,4,9,2120,570,1909,1989,2830,4000,"validation"
"1145",1145,325000,3,1.75,2420,14862,1,0,0,3,8,1380,1040,1977,0,2550,14675,"validation"
"1146",1146,245000,4,1.5,1850,7547,1.5,0,0,4,7,1850,0,1960,0,1730,7577,"validation"
"1147",1147,433000,3,2.75,2000,7200,1,0,0,3,7,1000,1000,1954,2014,1440,7200,"validation"
"1148",1148,510000,3,1.75,1370,6700,1,0,0,3,8,1370,0,1940,2012,1180,6694,"validation"
"1149",1149,442500,5,3.25,4240,226097,2,0,0,3,8,3410,830,1980,0,2980,217800,"validation"
"1150",1150,375900,3,2,1824,7120,1,0,0,3,9,1824,0,2010,0,2409,6264,"validation"
"1151",1151,594950,4,3.25,2557,9480,2,0,2,3,7,2557,0,1948,1993,2220,8340,"validation"
"1152",1152,624000,3,2.5,2510,47044,1,0,0,4,7,1910,600,1975,0,2510,42803,"validation"
"1153",1153,675000,4,3,2690,28300,1,0,0,3,8,2690,0,1954,1999,2820,27100,"validation"
"1154",1154,800000,3,2.75,2220,4000,2,0,0,3,8,1700,520,1914,2000,1800,4000,"validation"
"1155",1155,1795000,5,3.25,5270,17232,2,0,1,3,10,4010,1260,1977,2003,3550,13917,"validation"
"1156",1156,295000,2,1.75,1560,43748,2,0,0,3,8,1560,0,1967,2000,1000,24602,"validation"
"1157",1157,730000,6,2.25,2660,13579,2,0,0,3,7,2660,0,1937,1990,1120,8242,"validation"
"1158",1158,370900,3,1.5,1200,8560,1,0,0,4,7,1200,0,1975,0,1550,7800,"validation"
"1159",1159,347500,4,2.5,2156,3562,2,0,0,3,9,2156,0,2012,0,1708,3539,"validation"
"1160",1160,270000,3,1.75,1300,4127,1,0,0,4,6,650,650,1918,1953,1420,4000,"validation"
"1161",1161,970000,5,2.75,3500,5040,2,0,2,3,9,2950,550,1927,2007,1450,5040,"validation"
"1162",1162,330000,3,1.75,1850,14986,2,0,0,3,6,1850,0,1943,2005,2660,10650,"validation"
"1163",1163,447500,4,2,1770,3332,2,0,0,3,7,1630,140,1924,1975,1640,4000,"validation"
"1164",1164,375000,4,2,2400,6000,2,0,0,3,6,2400,0,1913,1945,1780,8732,"validation"
"1165",1165,3400000,4,4,4260,11765,2,0,0,3,11,3280,980,1939,2010,4260,10408,"validation"
"1166",1166,795000,3,2.75,2940,12487,2,0,0,3,10,2940,0,1997,0,3110,10837,"validation"
"1167",1167,295500,3,1.75,1590,41550,1.5,0,0,3,6,1290,300,1933,1989,2990,6464,"validation"
"1168",1168,149000,3,1,1090,2800,1,0,0,3,6,1090,0,1969,0,1040,2960,"validation"
"1169",1169,630000,3,2,1470,6000,1,0,0,3,8,1090,380,1950,1996,1880,7799,"validation"
"1170",1170,540000,6,3,2870,206474,2,0,0,3,7,2330,540,1960,1985,2380,59677,"validation"
"1171",1171,234000,3,1,1240,239144,1,0,0,3,6,1240,0,1921,1992,1990,109335,"validation"
"1172",1172,455000,5,2.5,2240,7770,1,0,0,3,7,1340,900,1978,0,1820,7770,"validation"
"1173",1173,290750,3,2.5,1270,865,2,0,0,3,7,1080,190,2008,0,1630,7752,"validation"
"1174",1174,330000,3,1.75,1250,8100,1,0,0,3,7,1250,0,1951,2004,1300,8175,"validation"
"1175",1175,676000,4,2.5,2800,5368,2,0,0,3,8,2800,0,2003,0,2790,5368,"validation"
"1176",1176,850000,4,3,2720,183823,2,0,0,3,8,2720,0,1975,2007,2140,173804,"validation"
"1177",1177,655500,4,2.75,2380,15800,1,0,0,3,8,1680,700,1957,2001,1950,11751,"validation"
"1178",1178,800000,4,3.5,2370,3302,2,0,0,3,8,1610,760,1926,2014,2170,3800,"validation"
"1179",1179,240000,4,1.75,1880,9600,1,0,0,5,7,1020,860,1946,0,1560,14400,"validation"
"1180",1180,320000,2,1,710,5200,1,0,2,4,6,710,0,1942,0,1610,5200,"validation"
"1181",1181,239950,3,1,1900,33888,1.5,0,0,4,5,1900,0,1942,0,1430,19200,"validation"
"1182",1182,410000,3,1.75,1530,26642,1,0,0,3,7,1180,350,1988,0,1550,13566,"validation"
"1183",1183,595000,3,1.75,2060,3600,1.5,0,0,3,7,1180,880,1905,1985,1730,2475,"validation"
"1184",1184,601000,3,1.75,1330,6743,1,0,0,3,8,1330,0,1958,2002,2600,7350,"validation"
"1185",1185,705000,3,2.5,2500,10359,2,0,0,3,10,2500,0,1986,0,2580,10142,"validation"
"1186",1186,740000,5,3.75,3990,18897,2,0,0,3,8,3090,900,1937,2010,2080,9793,"validation"
"1187",1187,1160000,4,3,2680,15438,2,0,2,3,8,2680,0,1902,1956,4480,14406,"validation"
"1188",1188,720000,3,1.75,1370,1990,3,0,0,3,9,1370,0,2014,0,1730,1990,"validation"
"1189",1189,538000,3,2.25,2570,7242,2,0,0,3,7,2170,400,1951,1991,1690,7639,"validation"
"1190",1190,310000,4,1,1030,5750,1,0,0,3,7,1030,0,1971,0,1250,5750,"validation"
"1191",1191,417000,3,1.5,2500,6000,1.5,0,0,5,7,1730,770,1941,1984,1340,5000,"validation"
"1192",1192,533500,3,3.5,2490,3517,2,0,0,3,8,1720,770,2005,0,1600,2378,"validation"
"1193",1193,561000,3,2,2000,7000,2,0,0,3,7,2000,0,1916,1986,1840,7000,"validation"
"1194",1194,490000,3,2,1450,2400,1.5,0,0,3,8,1450,0,1900,2003,1450,4275,"validation"
"1195",1195,245000,3,1,1020,8625,1,0,0,3,7,1020,0,1978,0,1290,9440,"validation"
"1196",1196,339000,4,2,2470,5080,1.5,0,0,3,6,1970,500,1948,1988,1060,5080,"validation"
"1197",1197,415000,2,1,910,3750,1,0,0,3,7,910,0,1904,0,1160,4000,"validation"
"1198",1198,135000,2,1,600,6120,1,0,0,3,5,600,0,1943,1989,1090,6120,"validation"
"1199",1199,241000,3,1,1010,9611,1,0,0,4,6,1010,0,1973,0,1200,9611,"validation"
"1200",1200,300000,3,1.75,1310,9761,1,0,0,3,7,1310,0,1967,0,1490,9600,"validation"
"1201",1201,410000,4,2.25,2060,7283,1,0,0,3,8,1220,840,1963,2013,1500,8134,"validation"
"1202",1202,832000,4,2.25,3190,52953,2,0,0,4,10,3190,0,1980,0,3190,51400,"validation"
"1203",1203,880000,4,2.5,2350,4675,2,0,0,3,9,2150,200,1923,0,2240,3848,"validation"
"1204",1204,1199000,4,2.75,4110,8400,2,0,1,3,9,3130,980,1928,2013,2820,8400,"validation"
"1205",1205,265000,3,2.5,1660,5250,2,0,0,4,8,1660,0,1988,0,1630,5505,"validation"
"1206",1206,499000,3,2.5,1750,2150,2.5,0,0,3,7,1230,520,1900,2014,1410,3300,"validation"
"1207",1207,855000,4,2.5,2810,52062,1.5,0,0,4,9,2810,0,1988,0,3330,49783,"validation"
"1208",1208,257000,4,1.75,1900,22896,1.5,0,0,3,7,1360,540,1922,1990,1300,8960,"validation"
"1209",1209,249000,3,1,1000,19204,1,0,0,3,7,1000,0,1968,2010,2450,25927,"validation"
"1210",1210,460000,4,2.75,3460,13168,2,0,0,4,8,3460,0,1932,1986,1500,7670,"validation"
"1211",1211,1028000,3,3,2800,5800,1,0,0,3,9,1580,1220,1953,2010,2580,5800,"validation"
"1212",1212,648752,3,2.25,2060,9953,1,0,0,5,8,1070,990,1964,0,2340,9600,"validation"
"1213",1213,341000,4,1.75,1920,7665,1,0,0,4,8,1500,420,1975,0,2100,7344,"validation"
"1214",1214,718000,3,1.75,2280,3446,2,0,0,3,8,2280,0,1949,1991,1610,6670,"validation"
"1215",1215,505000,3,1.75,1240,4550,1.5,0,0,4,7,1240,0,1951,0,2110,5700,"validation"
"1216",1216,400000,2,1.75,1250,7680,1,0,0,3,7,1250,0,1922,1968,1250,7680,"validation"
"1217",1217,279900,3,3.25,2240,5000,2,0,0,3,9,1540,700,1989,0,1800,7500,"validation"
"1218",1218,2027000,4,3.75,4100,22798,1.5,0,3,5,11,2540,1560,1934,1979,3880,18730,"validation"
"1219",1219,450000,5,2,1870,7344,1.5,0,0,3,7,1870,0,1960,0,1870,7650,"validation"
"1220",1220,235000,3,1,1020,6173,1,0,0,3,6,780,240,1948,0,1330,5909,"validation"
"1221",1221,540000,4,2.25,2540,228254,1,0,0,3,8,1450,1090,1990,0,1780,59241,"validation"
"1222",1222,895000,3,2,2160,105415,1,0,0,3,10,2160,0,1991,0,2760,9620,"validation"
"1223",1223,305000,3,1,1250,23680,1,0,0,5,7,1250,0,1967,0,1450,23680,"validation"
"1224",1224,317000,3,2.25,1358,1204,3,0,0,3,7,1358,0,2007,0,1358,1196,"validation"
"1225",1225,306000,2,1,780,13500,1,0,0,4,7,780,0,1946,1989,2200,67518,"validation"
"1226",1226,670000,3,1,1600,16868,1,0,1,3,7,990,610,1946,0,2600,12735,"validation"
"1227",1227,199000,4,1.5,1160,6400,1,0,0,4,7,1160,0,1975,0,1160,6400,"validation"
"1228",1228,543000,3,2.5,1540,1256,3,0,0,3,8,1540,0,2004,0,1500,1350,"validation"
"1229",1229,275000,3,1.75,1580,8775,1,0,0,3,6,1220,360,1942,0,1180,8775,"validation"
"1230",1230,334950,4,2.5,2410,7846,2,0,0,3,8,2410,0,1992,0,2380,7914,"validation"
"1231",1231,500000,2,2.25,1290,1334,3,0,0,3,8,1290,0,2007,0,1350,1334,"validation"
"1232",1232,440000,3,1.75,1550,7820,1,0,0,4,7,1210,340,1981,0,1550,6900,"validation"
"1233",1233,265000,3,1.75,1450,5858,1,0,0,4,7,1450,0,1991,0,1520,6573,"validation"
"1234",1234,825000,4,2.5,2180,4000,2,0,0,3,8,2180,0,1920,2005,2660,4000,"validation"
"1235",1235,332000,3,2,1510,7884,1,0,0,3,6,1510,0,1942,2014,1050,7620,"validation"
"1236",1236,230000,3,1.75,1260,10164,1,0,0,4,6,1260,0,1964,0,1190,10640,"validation"
"1237",1237,154000,2,1,1040,20524,1,0,3,3,6,1040,0,1949,1989,1880,38996,"validation"
"1238",1238,283000,4,1.5,1480,47045,1,0,0,5,6,1480,0,1942,0,1530,11000,"validation"
"1239",1239,356999,3,1.5,1010,1546,2,0,0,3,8,1010,0,1971,2014,1010,1517,"validation"
"1240",1240,555000,4,1.5,3050,82764,1,0,0,3,8,1650,1400,1966,0,2930,10074,"validation"
"1241",1241,480000,3,1,1160,8800,1,0,0,4,7,1160,0,1959,0,1750,8400,"validation"
"1242",1242,750500,4,2.5,2860,9159,1,0,0,4,8,1530,1330,1989,0,2070,8680,"validation"
"1243",1243,645000,4,2.5,2430,14400,1,0,0,5,8,1670,760,1963,0,2140,9048,"validation"
"1244",1244,385000,3,1.75,1930,14389,1,0,0,3,7,1130,800,1963,1998,1730,14378,"validation"
"1245",1245,767500,6,3.5,2410,6000,2,0,4,3,9,2220,190,1916,1990,1980,6000,"validation"
"1246",1246,710000,4,3.5,2850,2910,2,0,2,3,8,1970,880,1905,1996,1460,3880,"validation"
"1247",1247,395000,3,1,1460,5000,1,0,0,4,7,1460,0,1934,1960,1790,4000,"validation"
"1248",1248,567500,2,1.5,1350,4592,1,0,0,3,7,1070,280,1939,0,1610,5102,"validation"
"1249",1249,287500,3,1,1810,7200,1,0,0,4,7,1130,680,1954,0,1810,8100,"validation"
"1250",1250,569500,4,1,1960,3194,2,0,0,3,7,1960,0,1907,0,1870,4200,"validation"
"1251",1251,285000,2,1,780,5000,1,0,0,4,6,780,0,1943,0,1030,5000,"validation"
"1252",1252,718500,3,2,2910,6600,2,0,0,4,7,1920,990,1900,1988,1370,5500,"validation"
"1253",1253,825000,3,2.5,3400,38400,1,0,4,3,8,1870,1530,1955,2015,3400,24338,"validation"
"1254",1254,775000,3,3,1820,4300,1.5,0,0,4,8,1620,200,1914,1983,1440,4300,"validation"
"1255",1255,900000,3,2.5,2850,11535,1,0,1,3,8,1680,1170,1952,2008,2670,9942,"validation"
"1256",1256,666570,4,2,2320,7400,1.5,0,0,5,7,1620,700,1913,0,1740,4000,"validation"
"1257",1257,1140000,4,2.25,3310,127631,2,0,0,5,9,3310,0,1924,1956,3830,43959,"validation"
"1258",1258,383000,4,2.5,2160,6223,2,0,0,3,8,2160,0,2010,0,2160,5555,"validation"
"1259",1259,1750000,4,3.25,3460,7749,2,0,1,3,10,3020,440,1950,1998,3030,8680,"validation"
"1260",1260,2193000,3,2.25,3360,7108,2,0,0,3,10,2770,590,1905,2004,3450,8558,"validation"
"1261",1261,374150,3,1.75,1390,9585,1,0,0,4,7,1390,0,1973,0,1240,8188,"validation"
"1262",1262,362000,4,2.5,2360,7370,1,0,0,3,7,1460,900,1985,0,1590,9906,"validation"
"1263",1263,529000,4,1.75,2800,90169,2,0,0,3,7,2800,0,1934,1985,1600,27194,"validation"
"1264",1264,495000,3,2,1769,9300,1,0,0,4,7,1769,0,1955,2009,1870,10226,"validation"
"1265",1265,410000,4,2,1900,5100,1,0,0,3,6,950,950,1914,1973,1230,5100,"validation"
"1266",1266,636100,3,1,1010,6000,1.5,0,0,3,7,1010,0,1919,1977,1960,4000,"validation"
"1267",1267,665000,2,2.5,2600,5000,1,0,0,5,8,1300,1300,1926,0,2260,5000,"validation"
"1268",1268,272000,3,2.5,1528,7616,2,0,0,3,7,1528,0,2011,0,1850,7340,"validation"
"1269",1269,681000,3,1.75,1880,10032,1,0,0,4,8,1880,0,1984,0,2430,9732,"validation"
"1270",1270,700000,2,1,930,5000,1,0,3,3,7,930,0,1926,2013,1760,5228,"validation"
"1271",1271,350000,3,2.5,2040,13590,2,0,0,3,8,2040,0,2009,0,1850,12485,"validation"
"1272",1272,308000,2,1,1080,6250,1,0,2,4,7,1080,0,1942,1968,2100,6875,"validation"
"1273",1273,402500,4,2,1650,3504,1,0,0,3,7,760,890,1951,2013,1480,3504,"validation"
"1274",1274,2400000,3,2.25,3000,11665,1.5,1,4,3,11,3000,0,2001,0,3000,15959,"validation"
"1275",1275,604000,3,1,1440,13824,1,0,0,4,7,1440,0,1957,0,2540,12092,"validation"
"1276",1276,478000,2,2,1200,1867,1,0,0,3,7,600,600,1924,1998,1790,2221,"validation"
"1277",1277,825000,2,2,1830,3600,1,0,0,4,7,1230,600,1926,0,2020,3600,"validation"
"1278",1278,1297000,6,2.75,2630,9420,2,0,0,5,9,2510,120,1900,0,1540,4969,"validation"
"1279",1279,375000,3,3.25,1280,1730,2,0,0,3,8,1090,190,2005,0,1280,2121,"validation"
"1280",1280,1635000,5,3.5,4220,26784,1,0,0,3,10,2110,2110,1958,2006,3450,33945,"validation"
"1281",1281,275000,3,1,1190,27215,1,0,0,5,7,1190,0,1943,1989,1450,56628,"validation"
"1282",1282,342000,3,2.25,1200,2845,2,0,0,3,7,1200,0,1986,0,1220,2140,"validation"
"1283",1283,252500,2,1.5,1280,8710,1,0,0,3,7,1280,0,1967,0,1520,9375,"validation"
"1284",1284,305000,3,1,1030,5350,1,0,0,3,7,1030,0,1924,2009,1030,5250,"validation"
"1285",1285,525000,3,2.25,1290,1182,2,0,0,3,8,1000,290,2006,0,1300,1169,"validation"
"1286",1286,840000,3,2,2783,11177,2,0,0,3,8,2783,0,1910,1999,1730,8018,"validation"
"1287",1287,453500,2,1.5,1710,4189,1,0,1,5,7,1160,550,1951,0,1530,5608,"validation"
"1288",1288,1362500,3,2,2310,21318,1,0,0,3,10,2310,0,1979,1996,2950,21814,"validation"
"1289",1289,400000,2,2,2010,3797,1.5,0,0,3,7,1450,560,1922,2004,1660,4650,"validation"
"1290",1290,1360000,2,1.75,2620,14138,2,1,4,3,8,2120,500,1931,1991,1830,8279,"validation"
"1291",1291,581000,2,1.75,1930,11200,1,0,2,3,8,1430,500,1951,0,2840,12408,"validation"
"1292",1292,295000,3,1.75,1940,7500,1.5,0,0,4,8,1940,0,1918,1985,1650,7500,"validation"
"1293",1293,530000,3,2.25,1264,1536,2,0,0,3,8,1264,0,2003,0,1264,2067,"validation"
"1294",1294,175000,3,1.5,1220,7300,1,0,0,3,7,1220,0,1973,0,1260,7347,"validation"
"1295",1295,661000,3,2.5,1940,8196,2,0,0,3,8,1940,0,1991,0,2070,8514,"validation"
"1296",1296,599000,4,2,3410,15143,2,0,0,4,8,3410,0,1972,1987,2350,25936,"validation"
"1297",1297,563750,4,2.75,2690,25000,1,0,0,3,8,1750,940,1978,0,2640,28250,"validation"
"1298",1298,700000,4,2.5,2310,3570,1.5,0,0,3,7,1490,820,1927,2014,1580,3060,"validation"
"1299",1299,193500,2,1,950,15996,1,0,0,4,7,950,0,1946,1995,950,25510,"validation"
"1300",1300,260000,3,1.5,1750,7000,2,0,0,3,8,1750,0,1983,0,1840,9305,"validation"
"1301",1301,765000,3,2.75,2250,9600,2.5,0,0,4,9,1830,420,1909,1991,2060,4980,"validation"
"1302",1302,672500,3,1.75,1580,5750,1,0,2,4,8,1330,250,1947,0,2480,5750,"validation"
"1303",1303,950000,3,1.75,2150,4200,1,0,4,5,8,1140,1010,1960,0,2510,7500,"validation"
"1304",1304,312000,4,2,1300,7054,1,0,0,3,7,1300,0,1950,2013,1560,7100,"validation"
"1305",1305,1698000,4,3,3600,9687,2,0,0,4,9,3600,0,1959,1995,2620,10400,"validation"
"1306",1306,515000,3,1.75,1490,12000,1,0,0,4,7,1490,0,1956,0,1630,12000,"validation"
"1307",1307,865000,3,2.25,2670,150270,2,0,0,3,9,2670,0,1985,0,3080,81054,"validation"
"1308",1308,485000,3,1.75,2200,7706,2,0,2,3,7,2200,0,1908,1988,1170,70973,"validation"
"1309",1309,1186040,3,1.75,2550,6117,2,0,0,3,9,1650,900,1951,2004,2100,4967,"validation"
"1310",1310,425000,3,2.75,3610,107386,1.5,1,3,3,8,3130,480,1918,1962,2630,42126,"validation"
"1311",1311,435000,5,2,1840,9240,1,0,0,4,7,1540,300,1942,1958,1200,5250,"validation"
"1312",1312,643500,3,2,1650,7104,2,0,0,3,8,1650,0,1945,1986,1730,7104,"validation"
"1313",1313,3000000,5,3.25,5370,14091,2,0,0,3,10,3850,1520,1918,2008,2410,12047,"validation"
"1314",1314,1150000,3,2.25,3250,34848,1,0,0,3,10,2260,990,2006,0,2770,21512,"validation"
"1315",1315,975000,4,2.25,2420,15482,2,0,0,4,8,2420,0,1925,1997,2870,13905,"validation"
"1316",1316,355000,4,2,1770,8890,1,0,0,5,6,1770,0,1949,0,1010,7620,"validation"
"1317",1317,535000,4,2.5,2340,5600,2,0,0,3,7,2340,0,1921,2013,1310,5600,"validation"
"1318",1318,981000,4,2.5,2110,10100,1,0,2,3,8,2110,0,1968,2005,2230,10100,"validation"
"1319",1319,810000,5,3.25,2950,67475,1,0,0,3,8,2530,420,1981,2004,2620,39820,"validation"
"1320",1320,240000,3,1.75,1260,7362,1,0,0,3,7,1260,0,1984,0,1530,7232,"validation"
"1321",1321,859000,4,2.25,3550,13900,1,0,0,3,8,1830,1720,2010,0,2770,12200,"validation"
"1322",1322,300000,3,2,1050,10072,1,0,0,3,7,1050,0,1986,0,1130,10087,"validation"
"1323",1323,350000,3,3.25,1460,1592,2,0,0,3,8,1130,330,2006,0,1560,1701,"validation"
"1324",1324,835000,2,2,2280,6815,1,0,0,3,8,2280,0,2002,0,2280,6750,"validation"
"1325",1325,405000,4,2.25,1970,15743,1,0,0,3,7,1370,600,1962,0,2390,11336,"validation"
"1326",1326,672324,2,1.75,1600,5795,1.5,0,0,3,8,1600,0,1940,0,2310,6301,"validation"
"1327",1327,852000,3,3,2400,4000,2,0,0,3,7,1860,540,1905,0,1750,3940,"validation"
"1328",1328,324000,2,1,820,8370,1,0,0,4,7,820,0,1941,0,1410,8370,"validation"
"1329",1329,1157400,3,2.5,2740,5925,2,0,2,3,10,2740,0,1913,1992,2740,5948,"validation"
"1330",1330,399000,3,1,860,9403,1,0,0,4,6,860,0,1942,1990,2136,13009,"validation"
"1331",1331,565000,2,1.75,1740,4736,1.5,0,2,4,7,1040,700,1907,0,2020,4215,"validation"
"1332",1332,360000,3,2,1960,8846,1,0,3,4,6,980,980,1940,0,2190,6363,"validation"
"1333",1333,435000,2,1,960,6250,1,0,0,4,6,740,220,1940,0,1090,6000,"validation"
"1334",1334,404000,3,1.75,1410,15210,1,0,0,3,7,1410,0,1950,2014,1970,16290,"validation"
"1335",1335,536000,3,1.75,1300,5413,1.5,0,0,3,7,1300,0,1925,1992,1590,6380,"validation"
"1336",1336,783000,4,2.75,2080,5000,1,0,0,5,8,1470,610,1940,0,1970,5000,"validation"
"1337",1337,300000,4,2.25,1660,3200,2,0,0,3,7,1660,0,2011,0,1960,3558,"validation"
"1338",1338,850000,3,3.5,3070,7050,1,0,3,3,8,1570,1500,1928,1996,2350,5881,"validation"
"1339",1339,500000,4,2,1700,8640,1,0,0,3,7,850,850,1955,2010,1620,9000,"validation"
"1340",1340,323000,3,1,1590,7759,2,0,0,4,7,1590,0,1912,1984,1600,7200,"validation"
"1341",1341,399900,3,1,860,1664,1.5,0,0,3,7,860,0,1927,0,1540,4080,"validation"
"1342",1342,750000,4,1.75,2670,6250,2,0,0,4,8,2020,650,1941,0,1820,6250,"validation"
"1343",1343,714000,4,2.5,3230,7766,2,0,0,3,9,3230,0,2005,0,3740,8344,"validation"
"1344",1344,123300,3,1,1150,8050,1.5,0,0,4,7,1150,0,1956,0,1360,8050,"validation"
"1345",1345,225000,3,1,1040,6535,1,0,0,3,6,1040,0,1947,0,1100,6535,"validation"
"1346",1346,675000,5,2.25,2900,10300,1,0,0,3,8,1450,1450,1985,0,2310,10300,"validation"
"1347",1347,905000,4,2.5,3300,10250,1,0,0,3,7,2390,910,1946,1991,1950,6045,"validation"
"1348",1348,380000,3,2.25,1520,1464,2,0,0,3,8,1240,280,2010,0,1710,1464,"validation"
"1349",1349,381500,2,1,900,2910,1,0,0,5,7,900,0,1924,0,1320,2910,"validation"
"1350",1350,933000,3,1.5,1870,3300,2,0,2,3,7,1870,0,1906,0,1820,2460,"validation"
"1351",1351,330000,6,3.25,2120,6893,1,0,0,4,7,1060,1060,1983,0,1380,6986,"validation"
"1352",1352,564000,2,2,1690,4500,1,0,0,3,8,1690,0,2004,0,1640,4500,"validation"
"1353",1353,2920000,4,4.75,4575,24085,2.5,0,2,5,10,3905,670,1926,0,3900,9687,"validation"
"1354",1354,490000,2,1.75,1440,6265,1,0,0,3,8,1440,0,2005,0,1810,5209,"validation"
"1355",1355,958000,4,3.5,1800,6400,2,0,2,3,8,1800,0,1984,2011,1700,4736,"validation"
"1356",1356,565000,3,2.5,2500,7394,2,0,0,3,9,2500,0,1990,0,2790,7642,"validation"
"1357",1357,395000,2,1.75,1210,1161,2,0,0,3,8,1210,0,2014,0,1700,2285,"validation"
"1358",1358,214000,3,1,1020,9147,1,0,0,4,6,1020,0,1900,1965,1600,9700,"validation"
"1359",1359,560000,3,2.25,2070,15002,1.5,0,0,3,8,2070,0,1955,2013,2070,15002,"validation"
"1360",1360,955500,4,1.75,2130,5080,1.5,0,0,3,8,2130,0,1914,1993,1900,5080,"validation"
"1361",1361,256000,2,1,860,5000,1,0,0,3,6,860,0,1915,1945,1220,5000,"validation"
"1362",1362,480000,2,1,1060,3040,1,0,0,3,7,860,200,1924,0,1470,3814,"validation"
